Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
3670000,0.20073241,1.3118068,131.83018867924528,1.1019841412799285,1.1019841412799285,0.065165356,0.031363547,0.0001166271,1.0
3680000,0.13551085,1.3114144,236.02564102564102,0.8299706192372147,0.8299706192372147,0.051932447,0.019115439,0.000116103074,1.0
3690000,0.095798284,1.3117045,132.28,1.2972889393542169,1.2972889393542169,0.04584395,0.027503919,0.00011557309,1.0
3700000,0.17404275,1.3116708,172.27659574468086,1.3116923345369287,1.3116923345369287,0.05341058,0.025713569,0.00011505929,1.0
3710000,0.14495575,1.3109528,201.94736842105263,1.216655769421658,1.216655769421658,0.06191924,0.021519769,0.00011454345,1.0
3720000,0.24521978,1.3102692,195.67415730337078,1.067444449677247,1.067444449677247,0.080241136,0.0220989,0.00011402088,1.0
3730000,0.2662802,1.3102133,117.44444444444444,1.4091111617643268,1.4091111617643268,None,None,None,1.0
3740000,0.26501268,1.3101655,126.5,1.4244203437963312,1.4244203437963312,0.07159185,0.028692462,0.00011346047,1.0
3750000,0.25088185,1.3091288,130.45762711864407,1.483925436288049,1.483925436288049,0.06948898,0.026393026,0.000112943664,1.0
3760000,0.22562625,1.3075553,256.04918032786884,0.886281270719337,0.886281270719337,0.054973576,0.023978919,0.000112424656,1.0
3770000,0.31471023,1.3069092,120.4375,1.4289167016996847,1.4289167016996847,0.067868344,0.017323732,0.00011190566,1.0
3780000,0.21635756,1.3069806,125.15384615384616,1.4874737491880201,1.4874737491880201,0.07942671,0.02843176,0.00011136427,1.0
3790000,0.18162955,1.3067496,135.4,1.432600053220189,1.432600053220189,0.05185177,0.028513195,0.00011084928,1.0
3800000,0.08256161,1.3064065,144.7,1.2367333649968109,1.2367333649968109,0.048691876,0.027006784,0.00011032028,1.0
3810000,0.12079517,1.3056425,186.54285714285714,1.093685730460233,1.093685730460233,0.056013655,0.02107766,0.00010978609,1.0
3820000,0.11629426,1.3046708,203.2051282051282,1.0067179687171937,1.0067179687171937,0.039440796,0.019615311,0.00010923667,1.0
3830000,0.081262246,1.3040179,373.3255813953488,-0.027600065352661268,-0.027600065352661268,0.044121787,0.02308159,0.00010871726,1.0
3840000,0.18174216,1.3041327,248.29166666666666,0.9466419871177892,0.9466419871177892,0.0623083,0.028681247,0.0001081877,1.0
