Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1630000,0.059556253,0.037510265,0.018441755,0.00013756967,1.3425007,641.8,1.5447495923435781,1.5447495923435781,1.0
1640000,0.0016643133,0.025912223,0.023324944,0.0001364573,1.3429459,1015.4444444444445,0.4604996416148626,0.4604996416148626,1.0
1650000,0.06892232,0.029663278,0.023501175,0.00013534568,1.3433567,650.2,1.7433496866317,1.7433496866317,1.0
1660000,0.03138667,0.045664284,0.022510955,0.00013423988,1.3432893,414.2,1.473399625128756,1.473399625128756,1.0
1670000,0.049056143,0.034062527,0.021713661,0.0001331185,1.3421329,944.5384615384615,1.0892496032692078,1.0892496032692078,1.0
1680000,-0.024184221,0.027662866,0.028395664,0.00013206087,1.3416758,783.0,1.0404995272867381,1.0404995272867381,1.0
1690000,-0.04172316,None,None,None,1.3407625,1089.5714285714287,0.38182102863876416,0.38182102863876416,1.0
1700000,-0.03676665,0.019320223,0.025417658,0.00013096929,1.3396331,None,None,None,1.0
1710000,-0.010624268,0.02658703,0.028179819,0.00012989409,1.3391992,589.1052631578947,1.6841576182785885,1.6841576182785885,1.0
1720000,-0.0077668745,0.02820408,0.019080834,0.00012881609,1.3395693,721.75,0.8774639241497165,0.8774639241497165,1.0
1730000,0.09382162,0.03860984,0.026447091,0.00012775285,1.3395164,605.304347826087,1.6648596236295998,1.6648596236295998,1.0
1740000,0.0475742,0.046961587,0.029551787,0.00012666806,1.3387641,1294.3846153846155,0.9274996622967032,0.9274996622967032,1.0
1750000,-0.01235784,0.032027744,0.026198242,0.00012560803,1.338094,660.7777777777778,0.6628456241093003,0.6628456241093003,1.0
1760000,0.04489664,0.033892836,0.021355927,0.00012449485,1.3378472,576.9310344827586,1.423599710322451,1.423599710322451,1.0
1770000,0.08941101,0.05325527,0.023212707,0.00012338166,1.337886,345.1333333333333,2.268341694952381,2.268341694952381,1.0
1780000,0.035357766,0.025184799,0.022357706,0.00012229847,1.3375777,161.4,2.5943996016401796,2.5943996016401796,1.0
1790000,-0.01052851,0.023493184,0.022942925,0.0001212481,1.3370054,974.1111111111111,0.7301661997011656,0.7301661997011656,1.0
1800000,-0.015362522,0.027156318,0.028832424,0.000120131284,1.3362138,457.6666666666667,2.48599960104647,2.48599960104647,1.0
1810000,0.085942276,0.05619768,0.020820923,0.000119086864,1.334724,416.2,1.432892528108953,1.432892528108953,1.0
1820000,-0.04319844,None,None,None,1.3339598,814.0769230769231,1.078499594380936,1.078499594380936,1.0
1830000,-0.0028861305,0.017704975,0.035187945,0.00011795046,1.3334996,528.5333333333333,2.034444157189379,2.034444157189379,1.0
1840000,0.038290944,0.029142985,0.022711165,0.00011687678,1.3332012,1643.125,0.3914282598000552,0.3914282598000552,1.0
1850000,-0.021317137,0.03766244,0.027305918,0.000115840885,1.3331287,987.0,0.8778841272757675,0.8778841272757675,1.0
