Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
2250000,0.13159607,1.356679,796.5652173913044,0.6960682752171785,0.6960682752171785,0.04342062,0.027181039,7.5939664e-05,1.0
2260000,0.2562292,1.3560178,447.77777777777777,2.083397505405527,2.083397505405527,0.0368249,0.024995068,7.489886e-05,1.0
2270000,0.23879543,1.3555549,201.85714285714286,2.6532265087130087,2.6532265087130087,0.07728713,0.020953264,7.381449e-05,1.0
2280000,0.17970225,1.3555477,698.1428571428571,2.534320363594452,2.534320363594452,0.0577252,0.023351915,7.2788076e-05,1.0
2290000,0.19328204,1.3553495,459.13793103448273,1.2962942215328275,1.2962942215328275,0.037866645,0.025153084,7.172008e-05,1.0
2300000,0.195996,1.3552363,155.0,2.7391002461314202,2.7391002461314202,0.05391747,0.023768779,7.063048e-05,1.0
2310000,0.12124264,1.3552802,516.5882352941177,2.0390288413868154,2.0390288413868154,0.046033315,0.019649925,6.9606096e-05,1.0
2320000,0.18304113,1.355207,538.2380952380952,1.640041923004901,1.640041923004901,0.034801353,0.0256532,6.858118e-05,1.0
2330000,0.16371156,1.3551391,833.7878787878788,0.9796472546004225,0.9796472546004225,0.046109017,0.024335457,6.754129e-05,1.0
2340000,0.2032936,1.3550369,308.89473684210526,2.584195082863229,2.584195082863229,0.069210194,0.024556858,6.646807e-05,1.0
2350000,0.19845691,1.3547229,581.8571428571429,1.3314480413910528,1.3314480413910528,0.04383813,0.024276158,6.544009e-05,1.0
2360000,0.09816585,1.3543509,271.0,2.2096403145289516,2.2096403145289516,0.062119476,0.023124231,6.438048e-05,1.0
2370000,0.038868472,1.3539642,278.2,2.3181504257954657,2.3181504257954657,0.017150037,0.021639256,6.326369e-05,1.0
2380000,0.06261838,1.3537697,637.0,1.8499317881161053,1.8499317881161053,0.036922876,0.034573987,6.217327e-05,1.0
2390000,0.12903266,1.3539792,197.6,2.4769553464080674,2.4769553464080674,0.038696375,0.022793205,6.11221e-05,1.0
2400000,-0.017130474,1.3537004,247.0,2.345460239844397,2.345460239844397,0.028383128,0.025186142,6.005609e-05,1.0
2410000,-0.008121659,1.3531083,None,None,None,0.019519934,0.02845822,5.900649e-05,1.0
2420000,0.07673806,1.3529173,642.8823529411765,1.3085619957350634,1.3085619957350634,None,None,None,1.0
2430000,0.11612102,1.3529849,447.57142857142856,1.9246503365700067,1.9246503365700067,0.044695437,0.023503255,5.7866884e-05,1.0
2440000,-0.0046681655,1.3526973,178.2,3.134000452060718,3.134000452060718,0.0415975,0.023103168,5.6778084e-05,1.0
2450000,-0.010827168,1.3527752,1999.0,-1.879849943332374,-1.879849943332374,0.017050562,0.020991804,5.570928e-05,1.0
2460000,0.008816433,1.3529905,1294.2592592592594,-0.08707989037968218,-0.08707989037968218,0.021191686,0.017685104,5.4667693e-05,1.0
2470000,0.110810705,1.3529133,652.4,0.9409877805810538,0.9409877805810538,0.04826152,0.02501856,5.3548876e-05,1.0
2480000,0.08450067,1.3527148,803.25,1.3443772590343053,1.3443772590343053,0.043203942,0.020842554,5.252008e-05,1.0
2490000,0.16893989,1.3525712,278.84,2.1455403323983773,2.1455403323983773,0.049795724,0.02344632,5.141409e-05,1.0
2500000,0.03652368,1.3524485,239.0,2.755120207206346,2.755120207206346,0.047704,0.028099513,5.0328883e-05,1.0
2510000,0.07280504,1.3525059,577.0,1.838800261614581,1.838800261614581,0.034936406,0.024356397,4.925967e-05,1.0
2520000,0.05184848,1.3522409,189.10526315789474,2.66145298170465,2.66145298170465,0.043025017,0.024101106,4.822129e-05,1.0
2530000,0.03961327,1.3520514,351.0,2.1472353430930524,2.1472353430930524,0.03905209,0.029219123,4.711499e-05,1.0
2540000,0.055006653,1.351951,177.31578947368422,2.4352803555084392,2.4352803555084392,0.038583737,0.027325911,4.6052493e-05,1.0
2550000,0.100096114,1.3518903,1371.1333333333334,-0.013239824942623575,-0.013239824942623575,None,None,None,1.0
2560000,0.20408584,1.3518684,455.8421052631579,1.6290946365495782,1.6290946365495782,0.06379065,0.019857883,4.4968092e-05,1.0
2570000,0.14666358,1.3516045,213.5,2.558896105127739,2.558896105127739,0.06322729,0.026687372,4.3914493e-05,1.0
2580000,0.21129735,1.3514729,819.3076923076923,1.3360891453016341,1.3360891453016341,0.03986529,0.021563703,4.2836495e-05,1.0
2590000,0.16950215,1.351462,465.72,2.513735256687505,2.513735256687505,0.05979452,0.030337894,4.1795676e-05,1.0
2600000,0.14952992,1.3512498,635.0,1.0068127723328264,1.0068127723328264,0.05540762,0.02730362,4.0695297e-05,1.0
2610000,0.122528255,1.3511711,286.30434782608694,2.450000349709409,2.450000349709409,0.058860242,0.018696046,3.9661674e-05,1.0
2620000,0.20019487,1.3513529,433.2758620689655,2.1315323628578335,2.1315323628578335,0.033783767,0.021110615,3.8606096e-05,1.0
2630000,0.2267049,1.3515682,177.7058823529412,2.944700183351025,2.944700183351025,0.058453098,0.021872655,3.747409e-05,1.0
2640000,0.17796077,1.3517144,991.4444444444445,1.6633335777765348,1.6633335777765348,0.046156928,0.026803937,3.643128e-05,1.0
2650000,0.123658136,1.3516642,330.5,2.320054545380117,2.320054545380117,0.03124708,0.027381428,3.534769e-05,1.0
2660000,0.11473761,1.3514966,256.9230769230769,2.63040737333774,2.63040737333774,0.037301086,0.029529704,3.4198092e-05,1.0
2670000,0.05350696,1.3513513,1227.5714285714287,-0.03216424457994955,-0.03216424457994955,0.05739373,0.022199979,3.3086882e-05,1.0
2680000,0.18046124,1.351101,471.93023255813955,1.8627491082270564,1.8627491082270564,0.062233243,0.024511393,3.205169e-05,1.0
2690000,0.2540486,1.3509805,203.16666666666666,2.5957319627846838,2.5957319627846838,None,None,None,1.0
2700000,0.17695968,1.3512229,378.4,2.1799602880701423,2.1799602880701423,0.07078955,0.024718711,3.095169e-05,1.0
2710000,0.18195562,1.3511624,488.06666666666666,1.6725521741085685,1.6725521741085685,0.070330456,0.02898833,2.9804496e-05,1.0
2720000,0.28401718,1.3512075,667.1428571428571,1.477445717197208,1.477445717197208,0.06061174,0.027477903,2.8721293e-05,1.0
2730000,0.105792806,1.3512983,153.4,2.598920398904011,2.598920398904011,0.06406279,0.02183858,2.7644102e-05,1.0
2740000,0.02195642,1.3514988,303.42105263157896,2.2780267036991733,2.2780267036991733,0.032554142,0.019902753,2.6602103e-05,1.0
2750000,0.11297982,1.3516169,772.4736842105264,0.6179859557139155,0.6179859557139155,0.037400387,0.01766144,2.5540085e-05,1.0
2760000,0.188486,1.3516154,208.8125,2.5926310546361866,2.5926310546361866,0.057841197,0.021265028,2.4412095e-05,1.0
2770000,0.16413708,1.351642,508.6842105263158,1.8006528256626457,1.8006528256626457,0.088811606,0.028319456,2.3316086e-05,1.0
2780000,0.0025393628,1.3517398,None,None,None,0.046787843,0.018252332,2.21717e-05,1.0
2790000,-0.07200035,1.3517867,319.0,2.161340103019029,2.161340103019029,0.0066978764,0.017834157,2.1070899e-05,1.0
2800000,-0.02590008,1.3518888,380.77777777777777,2.5007447503093214,2.5007447503093214,None,None,None,1.0
2810000,0.016088596,1.3518904,596.8333333333334,1.4243835523714854,1.4243835523714854,0.029780585,0.023171915,1.9978495e-05,1.0
2820000,-0.06909203,1.3518004,1999.0,-1.9973501097410917,-1.9973501097410917,0.03702747,0.020675782,1.8908488e-05,1.0
2830000,0.11091863,1.3516893,396.3333333333333,2.0102669392537793,2.0102669392537793,0.029071447,0.030578597,1.7797303e-05,1.0
2840000,0.057139695,1.3515801,1388.090909090909,-0.4788908092305064,-0.4788908092305064,0.056122124,0.018662145,1.6750098e-05,1.0
