Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1940000,0.3227779,1.3448802,156.2,3.317800221539801,3.317800221539801,1.0
1950000,0.23002942,1.3443532,725.4347826086956,3.235958438972981,3.235958438972981,1.0
1960000,0.27610916,1.3439746,496.6,2.9831788114721087,2.9831788114721087,1.0
1970000,0.29335663,1.3432962,370.7894736842105,3.0285528134187,3.0285528134187,1.0
1980000,0.24604529,1.3428532,1507.4444444444443,2.507700246677268,2.507700246677268,1.0
1990000,0.3513294,1.3427252,621.6666666666666,3.352173246597746,3.352173246597746,1.0
2000000,0.3490627,1.3423668,405.0,3.199105536516168,3.199105536516168,1.0
2010000,0.35834667,1.3420427,353.26666666666665,3.0659801318170503,3.0659801318170503,1.0
2020000,0.37372562,1.3422127,548.0370370370371,3.2623908326786477,3.2623908326786477,1.0
2030000,0.36006784,1.3422612,135.6,3.172700153119513,3.172700153119513,1.0
2040000,0.40837288,1.3422341,515.8,3.0281401446601377,3.0281401446601377,1.0
2050000,0.41482782,1.3421093,898.9090909090909,3.0845002274948237,3.0845002274948237,1.0
2060000,0.4601785,1.34196,244.73333333333332,3.3837780231519394,3.3837780231519394,1.0
2070000,0.5131907,1.3418297,400.4864864864865,2.86194891348117,2.86194891348117,1.0
2080000,0.5266207,1.3416393,246.83333333333334,3.1097649291811704,3.1097649291811704,1.0
2090000,0.547208,1.3413541,209.33333333333334,3.1448543873921153,3.1448543873921153,1.0
2100000,0.45888957,1.341306,290.2,3.1664139884704694,3.1664139884704694,1.0
2110000,0.52346987,1.3407905,380.77777777777777,3.309312688021843,3.309312688021843,1.0
2120000,0.35231343,1.3399984,191.44444444444446,3.3920558020472527,3.3920558020472527,1.0
2130000,0.34779933,1.3396744,404.6842105263158,3.306714533158811,3.306714533158811,1.0
2140000,0.38834858,1.3391962,492.9259259259259,3.316365620365384,3.316365620365384,1.0
2150000,0.41300955,1.3388393,1187.6153846153845,3.453789701305428,3.453789701305428,1.0
2160000,0.32982832,1.3388612,140.6,3.0271001655841245,3.0271001655841245,1.0
2170000,0.3047183,1.338593,536.3333333333334,3.1334169087397945,3.1334169087397945,1.0
2180000,0.36609775,1.3381242,361.85714285714283,3.0888216575341567,3.0888216575341567,1.0
2190000,0.27432653,1.33775,648.6842105263158,3.125000308842088,3.125000308842088,1.0
2200000,0.31795952,1.3375698,127.4,2.92482160108297,2.92482160108297,1.0
2210000,0.24560173,1.3370984,873.2857142857143,2.772035741991463,2.772035741991463,1.0
2220000,0.35765278,1.3360658,161.66666666666666,3.6986667933589263,3.6986667933589263,1.0
2230000,0.22048211,1.3356267,1736.8,3.1160001364769414,3.1160001364769414,1.0
2240000,0.26854613,1.3354764,418.35714285714283,3.3492668907429715,3.3492668907429715,1.0
2250000,0.34614655,1.3357716,610.8571428571429,3.0335538617426727,3.0335538617426727,1.0
2260000,0.27274513,1.3364556,504.2857142857143,3.0654109157808955,3.0654109157808955,1.0
2270000,0.44468772,1.3369946,727.1052631578947,2.9255174797225005,2.9255174797225005,1.0
2280000,0.45829234,1.3370798,1000.3333333333334,2.95380569308246,2.95380569308246,1.0
2290000,0.3573809,1.3365712,243.93333333333334,3.1121501704348096,3.1121501704348096,1.0
2300000,0.4210866,1.3361762,240.44,2.7993543035384696,2.7993543035384696,1.0
2310000,0.48514178,1.335869,369.875,3.1520471161147725,3.1520471161147725,1.0
2320000,0.4151997,1.3355844,198.57894736842104,3.4622501896602835,3.4622501896602835,1.0
2330000,0.4498895,1.3353156,198.86666666666667,3.20393079201555,3.20393079201555,1.0
2340000,0.42212024,1.3348844,111.0,2.806107363405837,2.806107363405837,1.0
2350000,0.3447002,1.3344,192.47619047619048,3.2701503160176797,3.2701503160176797,1.0
2360000,0.43388394,1.3340755,447.02702702702703,2.795790455576348,2.795790455576348,1.0
2370000,0.45132956,1.3337052,134.78947368421052,3.298714490227645,3.298714490227645,1.0
2380000,0.4157749,1.3335152,489.0689655172414,3.271541941370136,3.271541941370136,1.0
2390000,0.40151915,1.3331451,1421.25,3.1957273835803126,3.1957273835803126,1.0
