Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training 
8260000,0.94161546,0.17619756,None,None,None,0.024121514,0.02632759,0.00021747744,1.0
8270000,0.94131225,0.09115526,None,None,None,0.015206769,0.022448353,0.00021736984,1.0
8280000,0.9392819,0.055828817,1999.0,3.8274991573656307,3.8274991573656307,0.004351319,0.018443221,0.0002172597,1.0
8290000,0.9381347,0.22919127,None,3.008398950099945,3.008398950099945,0.018053018,0.027403884,0.00021713277,1.0
8300000,0.937208,0.13075925,None,None,None,0.021879772,0.023237936,0.00021701501,1.0
8310000,0.9371431,0.09532942,1999.0,3.500749010592699,3.500749010592699,None,None,None,1.0
8320000,0.9362772,0.13825162,1999.0,3.79099190980196,3.79099190980196,0.005358697,0.027058177,0.00021689966,1.0
8330000,0.93534034,0.20187576,None,None,None,0.020501466,0.021401772,0.00021678813,1.0
8340000,0.9334864,0.13024142,None,None,None,0.017296813,0.024711527,0.00021666524,1.0
8350000,0.9333614,0.102289855,1999.0,3.8493373737885404,3.8493373737885404,0.005639283,0.024401797,0.00021655818,1.0
8360000,0.9327242,0.25864965,None,3.807179120182991,3.807179120182991,0.018261902,0.021979915,0.00021642813,1.0
8370000,0.9344482,0.19003251,None,None,None,0.016067078,0.020972384,0.00021630526,1.0
8380000,0.93406385,0.10999483,1999.0,None,None,None,None,None,1.0
8390000,0.9324264,0.1048538,1999.0,3.5041935824685626,3.5041935824685626,0.0042670653,0.026116814,0.00021619821,1.0
8400000,0.931037,0.2749351,None,None,None,0.016897725,0.024179222,0.00021603737,1.0
8410000,0.9308735,0.12159743,None,None,None,0.013003319,0.023160467,0.0002159299,1.0
8420000,0.92953336,0.08636505,1999.0,3.3350103116697736,3.3350103116697736,0.0043610088,0.026896833,0.00021582427,1.0
8430000,0.9300204,0.17037328,None,3.7836323065890207,3.7836323065890207,None,None,None,1.0
8440000,0.9295361,0.1637019,None,None,None,0.02039658,0.022124207,0.00021567741,1.0
8450000,0.9295004,0.08394223,None,None,None,0.011713064,0.028458972,0.00021556992,1.0
8460000,0.9297492,0.07465132,1999.0,3.6510402945911182,3.6510402945911182,0.0041675265,0.022733754,0.00021545964,1.0
8470000,0.9287777,0.23330393,None,5.007998824119568,5.007998824119568,0.017538875,0.022175198,0.00021531741,1.0
8480000,0.9288991,0.11774927,None,None,None,0.012907973,0.025468847,0.00021520989,1.0
8490000,0.928578,0.07630314,1999.0,3.000824075192213,3.000824075192213,0.003545538,0.02191578,0.00021510429,1.0
8500000,0.92729956,0.14697084,None,3.290499104985169,3.290499104985169,None,None,None,1.0
8510000,0.9284583,0.1882636,None,None,None,0.023636775,0.028454272,0.00021495743,1.0
8520000,0.9285084,0.11598528,None,None,None,0.010299051,0.021094915,0.00021484992,1.0
8530000,0.9273315,0.09331268,1999.0,3.464614477295142,3.464614477295142,0.005027651,0.023918102,0.00021473967,1.0
8540000,0.92554116,0.20905884,None,4.0073787659406666,4.0073787659406666,0.01835407,0.027036214,0.00021461275,1.0
8550000,0.92315483,0.1494123,None,None,None,0.019799424,0.02532939,0.0002145052,1.0
8560000,0.92167,0.09470377,1999.0,None,None,None,None,None,1.0
8570000,0.9205249,0.08741983,1999.0,3.6152434233162136,3.6152434233162136,0.0034946022,0.02714071,0.00021439824,1.0
8580000,0.9176886,0.22704193,None,None,None,0.021866389,0.027969435,0.00021423746,1.0
8590000,0.9173604,0.0989756,None,None,None,0.011902677,0.02905654,0.00021412985,1.0
8600000,0.9157277,0.07159174,1999.0,3.557365659210417,3.557365659210417,0.0035363517,0.021787643,0.00021402432,1.0
8610000,0.9173327,0.15168972,None,3.7840546203984156,3.7840546203984156,None,None,None,1.0
8620000,0.9149491,0.21347733,None,None,None,0.016428074,0.022905042,0.00021389275,1.0
8630000,0.91415805,0.12545493,None,None,None,0.017463673,0.022343146,0.000213775,1.0
8640000,0.9141553,0.097672135,1999.0,3.0030991093200794,3.0030991093200794,0.0062418557,0.02733962,0.00021366433,1.0
8650000,0.9133308,0.25264454,None,5.007098913192749,5.007098913192749,0.019446,0.018261211,0.00021353277,1.0
8660000,0.9120449,0.14303537,None,None,None,0.010721006,0.022735713,0.00021342521,1.0
8670000,0.9121072,0.099397965,1999.0,3.2506990544497967,3.2506990544497967,0.0047627063,0.025413463,0.00021331818,1.0
8680000,0.91421914,0.13718979,None,3.1475206730621204,3.1475206730621204,None,None,None,1.0
8690000,0.9130871,0.19637641,None,None,None,0.017440517,0.023571178,0.0002131574,1.0
8700000,0.9129523,0.13503169,None,None,None,0.011544072,0.027854383,0.00021304986,1.0
8710000,0.9126977,0.07963168,1999.0,3.3105299518658566,3.3105299518658566,0.0058660903,0.021178953,0.00021293962,1.0
8720000,0.91377646,0.20629299,None,4.40747877061367,4.40747877061367,0.018894976,0.02656518,0.00021281277,1.0
8730000,0.91285485,0.16028553,None,None,None,None,None,None,1.0
8740000,0.9120621,0.0960338,1999.0,None,None,0.015614333,0.022047183,0.000212695,1.0
8750000,0.9129436,0.09472121,1999.0,3.5595213820536933,3.5595213820536933,0.005969917,0.025110623,0.00021257965,1.0
8760000,0.91421473,0.23527572,None,None,None,0.020277623,0.02914772,0.0002124374,1.0
8770000,0.91434836,0.12245694,None,None,None,0.010169906,0.022329012,0.0002123299,1.0
8780000,0.9156169,0.078513555,1999.0,3.3351657340923944,3.3351657340923944,0.0068465318,0.026979478,0.00021222427,1.0
8790000,0.91471463,0.16096134,None,3.450232474340333,3.450232474340333,None,None,None,1.0
8800000,0.91377044,0.20451014,None,None,None,0.017098894,0.02133972,0.00021209277,1.0
8810000,0.9125661,0.09460465,None,None,None,0.020964695,0.021882288,0.00021198527,1.0
8820000,0.91247916,0.056929726,1999.0,3.8275166013661552,3.8275166013661552,0.003262829,0.027133051,0.00021187821,1.0
8830000,0.9123954,0.25611904,None,2.0087993443012238,2.0087993443012238,0.01712856,0.019919498,0.00021171743,1.0
8840000,0.9131716,0.1273456,None,None,None,0.012669887,0.027137714,0.00021160992,1.0
8850000,0.91297555,0.060359586,1999.0,3.7507492378354073,3.7507492378354073,None,None,None,1.0
8860000,0.91219807,0.15140034,1999.0,3.7907275642667497,3.7907275642667497,0.0036407856,0.018502187,0.00021149965,1.0
8870000,0.91160643,0.17828298,None,None,None,0.02141751,0.02436604,0.0002113728,1.0
8880000,0.9107249,0.12492664,None,None,None,0.011272561,0.030864758,0.00021125501,1.0
8890000,0.91064674,0.07971767,1999.111111111111,3.926260293676303,3.926260293676303,0.007559833,0.026845805,0.00021113965,1.0
8900000,0.91004753,0.19387373,None,2.407059097290039,2.407059097290039,0.012715598,0.02394521,0.00021101272,1.0
8910000,0.91019017,0.17138892,None,None,None,0.018670667,0.025365412,0.00021090526,1.0
8920000,0.9095879,0.10825845,1999.0,None,None,None,None,None,1.0
8930000,0.9090886,0.08831181,1999.0,3.503910188873609,3.503910188873609,0.0057538417,0.027530154,0.00021079821,1.0
8940000,0.90899855,0.2431316,None,None,None,0.017398322,0.02178204,0.00021063737,1.0
8950000,0.9089369,0.13058166,None,None,None,0.018663542,0.02646194,0.00021052983,1.0
8960000,0.9076228,0.08479862,1999.0,3.3350882530212402,3.3350882530212402,0.005401648,0.025176628,0.00021042432,1.0
8970000,0.9060743,0.18393072,None,3.7840768843889236,3.7840768843889236,None,None,None,1.0
8980000,0.9068436,0.20338993,None,None,None,0.023133775,0.022775128,0.00021028762,1.0
8990000,0.9053689,0.08655278,None,None,None,0.015777372,0.023468085,0.00021017499,1.0
9000000,0.90517503,0.06404379,1999.0,3.7096342383062137,3.7096342383062137,0.0029606505,0.027231257,0.00021005963,1.0
9010000,0.90264785,0.24996443,None,4.0079991817474365,4.0079991817474365,0.01872547,0.03575696,0.00020993274,1.0
9020000,0.90220195,0.17573138,None,None,None,0.016863232,0.025511825,0.000209815,1.0
9030000,0.9022203,0.09536096,1999.0,3.7507991567254066,3.7507991567254066,0.00529135,0.023361126,0.00020970423,1.0
9040000,0.9032708,0.14536634,None,3.862548977136612,3.862548977136612,None,None,None,1.0
9050000,0.9028612,0.21260348,None,None,None,0.019025786,0.028594926,0.0002095881,1.0
9060000,0.9013491,0.12300594,None,None,None,0.020048575,0.019038176,0.00020948058,1.0
9070000,0.90216106,0.10090375,1999.111111111111,3.8494450816741357,3.8494450816741357,0.0056103957,0.0211531,0.00020936284,1.0
9080000,0.9022689,0.24552143,None,3.408099150657654,3.408099150657654,0.023579698,0.021392077,0.00020924344,1.0
9090000,0.9029319,0.18076585,None,None,None,None,None,None,1.0
9100000,0.90252495,0.10661419,1999.0,None,None,0.017132554,0.02509645,0.00020909499,1.0
9110000,0.9017535,0.10937942,1999.0,3.5596712281306586,3.5596712281306586,0.0030880282,0.028644921,0.00020898423,1.0
9120000,0.90125495,0.2520265,None,None,None,0.019447727,0.026755108,0.00020882708,1.0
9130000,0.9011881,0.13070115,None,None,None,0.011818127,0.021699835,0.00020870937,1.0
9140000,0.9000177,0.08376584,1999.0,3.668954665462176,3.668954665462176,None,None,None,1.0
9150000,0.8991607,0.17943953,1999.0,3.3397101296318903,3.3397101296318903,0.0047705336,0.025416253,0.00020859641,1.0
9160000,0.8990758,0.17779191,None,None,None,0.023814518,0.024545807,0.00020846714,1.0
9170000,0.8990348,0.10328289,None,None,None,0.010208413,0.02393947,0.00020834936,1.0
9180000,0.8980742,0.081174955,1999.0,3.474405002068071,3.474405002068071,0.0056541367,0.02139716,0.00020823178,1.0
9190000,0.8966207,0.25327092,None,3.0079994797706604,3.0079994797706604,0.025585674,0.0224261,0.00020810716,1.0
9200000,0.89554906,0.1917014,None,None,None,None,None,None,1.0
9210000,0.8935123,0.12115346,1999.0,3.7509740591049194,3.7509740591049194,0.01096006,0.019733338,0.00020797914,1.0
9220000,0.8923933,0.15991084,1999.0,3.504841930099896,3.504841930099896,0.005400242,0.02451842,0.00020785784,1.0
9230000,0.8908667,0.21708007,None,None,None,0.021552887,0.027877115,0.00020774717,1.0
9240000,0.8907713,0.1379453,None,None,None,0.008643004,0.026861243,0.00020761913,1.0
9250000,0.8908265,0.11611768,1999.0,3.3107376602979808,3.3107376602979808,None,None,None,1.0
9260000,0.8914614,0.21260503,None,2.406819313764572,2.406819313764572,0.0032812688,0.02791152,0.00020749785,1.0
9270000,0.8925072,0.19911265,None,None,None,0.023167185,0.024292521,0.00020738709,1.0
9280000,0.89194125,0.112482324,1999.0,None,None,0.009569003,0.028478159,0.00020725915,1.0
9290000,0.8911688,0.12036536,1999.0,3.5595101664463678,3.5595101664463678,0.004931854,0.027125377,0.00020715642,1.0
9300000,0.8905383,0.24750622,None,None,None,0.021308234,0.032229193,0.00020703737,1.0
9310000,0.89041,0.13052824,None,None,None,0.011421651,0.018579375,0.0002069298,1.0
9320000,0.8888311,0.09395685,1999.0,3.6688877956734762,3.6688877956734762,0.0029705996,0.022537498,0.00020682429,1.0
9330000,0.8880997,0.16734333,None,3.228265904717975,3.228265904717975,None,None,None,1.0
9340000,0.88722956,0.17613223,None,None,None,0.01965821,0.024693672,0.00020666713,1.0
9350000,0.88709915,0.10056055,None,None,None,0.008991464,0.027042862,0.0002065391,1.0
9360000,0.8861653,0.07124996,1999.0,3.2977109595256695,3.2977109595256695,0.0062533873,0.025438603,0.00020643178,1.0
9370000,0.885944,0.2355164,None,3.007799133658409,3.007799133658409,0.024752019,0.025651038,0.00020631737,1.0
9380000,0.8859171,0.1154953,None,None,None,0.009036194,0.018874416,0.00020620982,1.0
9390000,0.88573253,0.08508776,1999.0,3.7508988827466965,3.7508988827466965,0.0031494154,0.021789951,0.00020610429,1.0
9400000,0.886136,0.12924065,None,3.361991769501141,3.361991769501141,None,None,None,1.0
9410000,0.8862906,0.21893668,None,None,None,0.021247681,0.02393466,0.00020594713,1.0
9420000,0.8862684,0.11516906,None,None,None,0.009728504,0.02504622,0.00020581912,1.0
9430000,0.8858782,0.083314426,1999.0,3.387845222766583,3.387845222766583,0.0033051844,0.023906799,0.0002057118,1.0
9440000,0.88488793,0.20792925,None,3.8073790311813354,3.8073790311813354,None,None,None,1.0
9450000,0.88426787,0.16487578,None,None,None,0.024848685,0.025685716,0.00020559737,1.0
9460000,0.8833353,0.08894574,1999.0,None,None,0.0136082955,0.02601671,0.00020548984,1.0
9470000,0.88178223,0.08913638,1999.0,3.8929324025909104,3.8929324025909104,0.0039884658,0.015800323,0.00020538423,1.0
9480000,0.8818498,0.24633372,None,None,None,0.021511042,0.021956922,0.00020522713,1.0
9490000,0.88184553,0.13422239,None,None,None,None,None,None,1.0
9500000,0.8826347,0.07354814,1999.0,3.5575325340032578,3.5575325340032578,0.0086450465,0.024725745,0.00020509913,1.0
9510000,0.8817964,0.16056256,1999.0,3.7839990009864173,3.7839990009864173,0.0040068557,0.017864246,0.0002049825,1.0
9520000,0.8798924,0.18902251,None,None,None,0.019324977,0.024844345,0.00020486714,1.0
9530000,0.87975436,0.11025458,None,None,None,0.01049738,0.022301702,0.00020473913,1.0
9540000,0.8796026,0.08403517,1999.0,3.5333342087619446,3.5333342087619446,0.004715864,0.018451883,0.00020463174,1.0
9550000,0.87993306,0.24514039,None,3.0077988505363464,3.0077988505363464,0.021402031,0.023038313,0.00020450715,1.0
9560000,0.8796844,0.15375626,None,None,None,None,None,None,1.0
9570000,0.8795738,0.11275853,1999.0,3.250698894262314,3.250698894262314,0.01205793,0.022895232,0.00020437913,1.0
9580000,0.8797907,0.1448651,1999.0,3.5762776572789465,3.5762776572789465,0.003507589,0.027403306,0.00020424854,1.0
9590000,0.87980646,0.2145299,None,None,None,0.023309998,0.025243614,0.00020414204,1.0
9600000,0.8800935,0.13109694,None,None,None,0.010695164,0.028101597,0.00020402936,1.0
9610000,0.87943494,0.10252471,1999.0,3.4641760026033106,3.4641760026033106,0.0050326805,0.024248118,0.00020392568,1.0
9620000,0.87951654,0.2625811,None,3.4069391578435897,3.4069391578435897,None,None,None,1.0
9630000,0.8780315,0.18771476,None,None,None,0.02280646,0.023214236,0.00020378719,1.0
9640000,0.8774854,0.11895869,1999.0,None,None,0.011532847,0.02705203,0.00020366938,1.0
9650000,0.87546116,0.10997125,1999.0,3.7266711253258915,3.7266711253258915,0.0064116884,0.029671181,0.0002035564,1.0
9660000,0.8738043,0.27929807,None,None,None,0.022048669,0.02878663,0.0002034271,1.0
9670000,0.8736676,0.14780496,None,None,None,None,None,None,1.0
9680000,0.8704067,0.10538806,1999.0,3.669110197159979,3.669110197159979,0.007934296,0.023778511,0.00020329915,1.0
9690000,0.86797786,0.18165994,1999.0,3.4507656229866877,3.4507656229866877,0.006712916,0.01980683,0.00020319177,1.0
9700000,0.8664406,0.1797852,None,None,None,0.025138818,0.028401216,0.00020306712,1.0
9710000,0.8662865,0.11600862,None,None,None,0.008051308,0.021451754,0.0002029391,1.0
9720000,0.8645221,0.094256446,1999.0,3.41564022267566,3.41564022267566,0.0053269262,0.023675583,0.00020280856,1.0
9730000,0.8639912,0.26924682,None,5.007698714733124,5.007698714733124,0.024566948,0.02387479,0.00020270198,1.0
9740000,0.8628304,0.19178043,None,None,None,None,None,None,1.0
9750000,0.8630222,0.12896477,1999.0,3.5010240487754345,3.5010240487754345,0.013398331,0.019879244,0.00020257913,1.0
9760000,0.8619725,0.15612207,1999.0,3.719577488090311,3.719577488090311,0.0041444106,0.023279212,0.00020244857,1.0
9770000,0.8618811,0.19890769,None,None,None,0.02191806,0.023822347,0.000202342,1.0
9780000,0.8613668,0.119065344,None,None,None,0.005680643,0.027832512,0.0002022191,1.0
9790000,0.8600719,0.103875294,1999.0,2.617576220860848,2.617576220860848,None,None,None,1.0
9800000,0.8592864,0.20902428,None,3.2055793732404707,3.2055793732404707,0.009561084,0.025087839,0.00020209786,1.0
9810000,0.85915524,0.1749333,None,None,None,0.025742358,0.024697538,0.00020198713,1.0
9820000,0.8583385,0.15096155,1999.0,None,None,0.0098098675,0.026446216,0.00020185912,1.0
9830000,0.8556889,0.10594591,1999.0,3.3372879748543105,3.3372879748543105,0.007945077,0.020698525,0.0002017518,1.0
9840000,0.85481036,0.19772305,None,None,None,0.022631962,0.028618315,0.00020162715,1.0
9850000,0.8547102,0.12023651,None,None,None,0.008722108,0.02806212,0.00020150938,1.0
9860000,0.8529074,0.10271679,1999.0,3.0019215477837458,3.0019215477837458,0.005869428,0.0299575,0.00020140565,1.0
9870000,0.85094637,0.1456635,None,3.450199027856191,3.450199027856191,None,None,None,1.0
9880000,0.85059553,0.16748519,None,None,None,0.020899814,0.022266997,0.0002012876,1.0
9890000,0.8505428,0.10129077,None,None,None,0.013918286,0.023335025,0.00020117497,1.0
9900000,0.85054827,0.071480125,1999.0,3.592228533590541,3.592228533590541,0.006248917,0.031233704,0.00020106422,1.0
9910000,0.8498874,0.23971727,None,3.0077988356351852,3.0077988356351852,0.017803945,0.028365733,0.0002009071,1.0
9920000,0.8490657,0.1239706,None,None,None,None,None,None,1.0
9930000,0.8469768,0.088806495,1999.0,3.2507239654660225,3.2507239654660225,0.010279167,0.02597507,0.00020077913,1.0
9940000,0.8460729,0.1302096,1999.0,3.504991870905672,3.504991870905672,0.0058857887,0.024406543,0.00020064859,1.0
9950000,0.84602034,0.17327426,None,None,None,0.02798224,0.019180773,0.00020054205,1.0
9960000,0.8458039,0.10929897,None,None,None,0.008646032,0.0227595,0.00020041916,1.0
9970000,0.8446391,0.061942782,1999.0,4.003145232796669,4.003145232796669,None,None,None,1.0
9980000,0.8430189,0.16355531,None,3.407739225029945,3.407739225029945,0.005006537,0.023525063,0.00020029786,1.0
9990000,0.84347636,0.11283568,None,None,None,0.028294802,0.025064996,0.00020018716,1.0
10000000,0.8434714,0.07025924,1999.0,None,None,0.0082248105,0.0194154,0.00020005913,1.0
10010000,0.8431215,0.0796352,1999.0,3.6706879892283015,3.6706879892283015,0.0037316063,0.030730007,0.0001999564,1.0
10020000,0.8422854,0.19703075,None,None,None,0.020004237,0.023067268,0.00019982716,1.0
10030000,0.8422174,0.12102604,None,None,None,None,None,None,1.0
10040000,0.84111077,0.07947048,1999.0,3.557565536763933,3.557565536763933,0.010670741,0.02431666,0.00019969915,1.0
10050000,0.8410625,0.1745904,1999.0,3.3400214860836663,3.3400214860836663,0.004818077,0.026247328,0.00019959177,1.0
10060000,0.8398702,0.2115238,None,None,None,0.022763986,0.024919378,0.00019946712,1.0
10070000,0.83977985,0.09984492,None,None,None,0.013853379,0.023666106,0.00019933918,1.0
10080000,0.83938754,0.086451225,1999.0,3.9454107643926846,3.9454107643926846,0.009790903,0.024690004,0.00019921786,1.0
10090000,0.83982265,0.23866959,None,5.008599400520325,5.008599400520325,0.025454892,0.02432314,0.00019910712,1.0
10100000,0.8396788,0.15099664,None,None,None,None,None,None,1.0
10110000,0.8397564,0.09982826,1999.0,3.75089917704463,3.75089917704463,0.011176977,0.029819736,0.0001989791,1.0
10120000,0.8390119,0.14808372,1999.0,3.290492055671556,3.290492055671556,0.00328171,0.029332437,0.00019885784,1.0
10130000,0.83884674,0.21691008,None,None,None,0.023222484,0.025387613,0.0001987471,1.0
10140000,0.8387992,0.14507997,None,None,None,0.0098761255,0.021324063,0.00019861912,1.0
10150000,0.8373785,0.11537144,1999.0,3.541506697352116,3.541506697352116,None,None,None,1.0
10160000,0.8362336,0.22138926,None,4.407658866047859,4.407658866047859,0.0055312365,0.02541086,0.00019849786,1.0
10170000,0.8351118,0.17498308,None,None,None,0.029685073,0.026843011,0.00019838712,1.0
10180000,0.83452517,0.11447523,1999.0,None,None,0.012092386,0.021928117,0.00019825913,1.0
10190000,0.8336884,0.12330851,1999.125,3.6153657784064612,3.6153657784064612,0.005185199,0.02350748,0.00019813784,1.0
10200000,0.83366394,0.24765754,None,None,None,0.026046764,0.020244606,0.00019802712,1.0
10210000,0.8336642,0.15544659,None,None,None,None,None,None,1.0
10220000,0.83197546,0.10327987,1999.0,3.5575768484009638,3.5575768484009638,0.0134091275,0.024407674,0.00019789912,1.0
10230000,0.83040863,0.19464996,1999.0,4.117509971062343,4.117509971062343,0.003878327,0.02580723,0.00019777783,1.0
10240000,0.83006537,0.21123648,None,None,None,0.026200987,0.023095526,0.00019766712,1.0
10250000,0.83005536,0.13264883,None,None,None,0.007650679,0.021421341,0.00019753912,1.0
10260000,0.82992315,0.10157576,1999.0,3.533599126864882,3.533599126864882,0.0046387725,0.02344588,0.00019742247,1.0
10270000,0.8288893,0.24847162,None,4.008298739790916,4.008298739790916,0.025299916,0.022484947,0.0001973071,1.0
10280000,0.82816225,0.16708466,None,None,None,None,None,None,1.0
10290000,0.82714754,0.11792414,1999.0,4.250999070703983,4.250999070703983,0.008103145,0.022955896,0.0001971791,1.0
10300000,0.82461756,0.1546376,1999.0,3.29062767965453,3.29062767965453,0.0033385227,0.02615841,0.00019707171,1.0
10310000,0.8246041,0.1749727,None,None,None,0.023794,0.024151595,0.00019694713,1.0
10320000,0.82459325,0.107058235,None,None,None,0.0069328044,0.02828994,0.00019681914,1.0
10330000,0.8233593,0.08111606,1999.0,3.77208390717323,3.77208390717323,0.0045770085,0.019404976,0.00019670246,1.0
10340000,0.8233481,0.20029898,None,2.0067591279745103,2.0067591279745103,None,None,None,1.0
10350000,0.823186,0.16654558,None,None,None,0.020217754,0.026605831,0.0001965871,1.0
10360000,0.8230041,0.11702889,1999.0,None,None,0.008708573,0.027214697,0.00019646937,1.0
10370000,0.82225543,0.11220371,1999.0,3.7819044863184295,3.7819044863184295,0.0062647923,0.027538132,0.00019635638,1.0
10380000,0.8222219,0.22219905,None,None,None,0.019825071,0.025652831,0.00019622708,1.0
10390000,0.8222208,0.10909202,None,None,None,None,None,None,1.0
10400000,0.82259035,0.106284164,1999.0,3.557799074384901,3.557799074384901,0.0072482643,0.026675021,0.00019609912,1.0
10410000,0.82186013,0.15960613,1999.0,3.1174213174316616,3.1174213174316616,0.0060966243,0.018021237,0.00019599174,1.0
10420000,0.82232904,0.17036729,None,None,None,0.023951514,0.022059608,0.00019586709,1.0
10430000,0.82235867,0.12023924,None,None,None,0.0073292446,0.022544215,0.00019573915,1.0
10440000,0.82248783,0.075720444,1999.0,3.592057976652594,3.592057976652594,0.007483273,0.022461183,0.0001956364,1.0
10450000,0.82163256,0.23187296,None,1.007899448275566,1.007899448275566,0.024767384,0.02219047,0.00019551735,1.0
10460000,0.82168067,0.111309625,None,None,None,0.010718878,0.025511794,0.0001954098,1.0
10470000,0.821481,0.0784754,1999.0,2.2507242932915688,2.2507242932915688,0.0045024664,0.026064165,0.00019530427,1.0
10480000,0.82150644,0.1271776,None,3.861941878284727,3.861941878284727,None,None,None,1.0
10490000,0.82062244,0.20152655,None,None,None,0.020378245,0.024617292,0.00019515738,1.0
10500000,0.82052517,0.111245885,None,None,None,0.013174513,0.019312821,0.00019504981,1.0
10510000,0.82027996,0.09707797,1999.0,3.5413836114681683,3.5413836114681683,0.0050872425,0.02537776,0.00019494427,1.0
10520000,0.8213761,0.2034258,None,3.8071588397026064,3.8071588397026064,None,None,None,1.0
10530000,0.81951743,0.14929761,None,None,None,0.020625053,0.021210656,0.0001947871,1.0
10540000,0.81924975,0.08304778,1999.0,None,None,0.0074558705,0.02577617,0.00019465911,1.0
10550000,0.8187077,0.09402913,1999.0,3.782171205514007,3.782171205514007,0.004644834,0.024110893,0.00019455641,1.0
10560000,0.8170751,0.22825876,None,None,None,0.021773266,0.022850167,0.00019442712,1.0
10570000,0.81693834,0.11509031,None,None,None,None,None,None,1.0
10580000,0.8149338,0.074370235,1999.0,3.891176869471868,3.891176869471868,0.010291651,0.026710272,0.0001942991,1.0
10590000,0.81379676,0.19597018,1999.0,3.7842878997325897,3.7842878997325897,0.004040354,0.023914272,0.00019418247,1.0
10600000,0.81163096,0.20970602,None,None,None,0.027619058,0.024378005,0.0001940671,1.0
10610000,0.81135774,0.12206302,None,None,None,0.009703708,0.022847407,0.00019393911,1.0
10620000,0.8079648,0.092791945,1999.0,3.0625991979066063,3.0625991979066063,0.0043822816,0.0175096,0.00019382249,1.0
10630000,0.8055472,0.23816061,None,5.0070991814136505,5.0070991814136505,0.024168639,0.02829988,0.00019370712,1.0
10640000,0.8049802,0.13844748,None,None,None,None,None,None,1.0
10650000,0.8039798,0.072367385,1999.0,4.250998839735985,4.250998839735985,0.008682836,0.021264147,0.00019357912,1.0
10660000,0.8022722,0.12563713,1999.0,3.934056126645633,3.934056126645633,0.006616439,0.017264582,0.00019347171,1.0
10670000,0.801298,0.21870692,None,None,None,0.020395799,0.024154805,0.00019334714,1.0
10680000,0.80126655,0.10447016,None,None,None,0.010110241,0.02740399,0.00019321911,1.0
10690000,0.8022054,0.086025275,1999.0,3.3106222599744797,3.3106222599744797,0.003329153,0.025612742,0.00019311173,1.0
10700000,0.8023431,0.2062047,None,2.406859463453293,2.406859463453293,0.020448036,0.02570928,0.00019300763,1.0
10710000,0.80334383,0.16280499,None,None,None,None,None,None,1.0
10720000,0.80239713,0.086483315,1999.0,None,None,0.013505973,0.025286399,0.00019289495,1.0
10730000,0.8034138,0.11304819,1999.0,3.392876885003514,3.392876885003514,0.0030203986,0.026787873,0.00019278424,1.0
10740000,0.8038849,0.24857564,None,None,None,0.023409292,0.021587687,0.00019262715,1.0
10750000,0.8038881,0.13018899,None,None,None,None,None,None,1.0
10760000,0.8044042,0.09030188,1999.0,4.002232670783997,4.002232670783997,0.008863965,0.02899467,0.00019249914,1.0
10770000,0.8037994,0.16455877,1999.0,3.895443638165792,3.895443638165792,0.005990795,0.024782145,0.00019239174,1.0
10780000,0.8029828,0.15121225,None,None,None,0.019952474,0.025771454,0.00019226709,1.0
10790000,0.80280983,0.10211956,None,None,None,0.008565661,0.026089566,0.00019213912,1.0
10800000,0.80032027,0.06199309,1999.0,3.003293240771574,3.003293240771574,0.005105531,0.024090352,0.00019202247,1.0
10810000,0.79950094,0.25767374,None,6.006798624992371,6.006798624992371,0.022934793,0.029672151,0.00019191734,1.0
10820000,0.79906124,0.15597129,None,None,None,0.013605307,0.028119154,0.00019180978,1.0
10830000,0.7975346,0.10078742,1999.0,3.250899076461792,3.250899076461792,0.0050574145,0.024788173,0.00019170427,1.0
10840000,0.79501927,0.13768908,None,3.8624631634780338,3.8624631634780338,None,None,None,1.0
10850000,0.7935271,0.17376481,None,None,None,0.018577531,0.022441538,0.00019154711,1.0
10860000,0.7933916,0.120930724,None,None,None,0.0074825124,0.026239425,0.00019142935,1.0
10870000,0.79280674,0.09605795,1999.0,3.5414221435785294,3.5414221435785294,0.008328303,0.024949107,0.00019130246,1.0
10880000,0.7920732,0.2225006,None,3.2067592203617097,3.2067592203617097,None,None,None,1.0
10890000,0.7918098,0.15828213,None,None,None,0.020920541,0.024628246,0.00019118712,1.0
10900000,0.7916904,0.090995036,1999.0,None,None,0.012231971,0.018361926,0.0001910591,1.0
10910000,0.7909494,0.10245781,1999.0,3.5038379894362555,3.5038379894362555,0.0050726463,0.021752922,0.00019095179,1.0
10920000,0.7889606,0.21616168,None,None,None,0.022874864,0.02750399,0.00019082711,1.0
10930000,0.78879637,0.13435383,None,None,None,None,None,None,1.0
10940000,0.7865061,0.0967361,1999.0,3.4466768834326,3.4466768834326,0.011167739,0.027173337,0.0001906991,1.0
10950000,0.7860566,0.19582613,1999.0,2.672588042087025,2.672588042087025,0.00452169,0.030160977,0.00019059177,1.0
10960000,0.78533226,0.18160646,None,None,None,0.02644435,0.02570281,0.00019046711,1.0
10970000,0.78519887,0.11213453,None,None,None,0.008649116,0.02652656,0.00019033911,1.0
10980000,0.7828963,0.06945497,1999.0,3.8864872727323982,3.8864872727323982,0.003070595,0.02070316,0.00019023179,1.0
