Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
4550000,-0.42183542,1.5371157,1433.25,0.0030672895,0.018694716,7.2868286e-05,-5.802500331401825,-5.802500331401825,1.0
4560000,-0.3827885,1.5369297,916.0,0.019148888,0.025626043,7.2280876e-05,-4.6741002852097155,-4.6741002852097155,1.0
4570000,-0.42008543,1.5368698,1805.5,0.009662872,0.026298143,7.1749746e-05,-8.197167118390402,-8.197167118390402,1.0
4580000,-0.42833233,1.5365771,1337.5,0.021774987,0.025522115,7.1230126e-05,-5.356667051712672,-5.356667051712672,1.0
4590000,-0.4449751,1.5359464,None,0.012648508,0.02272279,7.069974e-05,None,None,1.0
4600000,-0.41598,1.5356869,1333.6666666666667,0.009074559,0.021580795,7.016873e-05,-6.114778200371398,-6.114778200371398,1.0
4610000,-0.44321766,1.5354668,925.0,0.011097188,0.02699924,6.965304e-05,-2.96233340104421,-2.96233340104421,1.0
4620000,-0.47853288,1.5352702,1870.3333333333333,0.019291699,0.018181803,6.911092e-05,-8.455143451690674,-8.455143451690674,1.0
4630000,-0.43488216,1.5350828,1415.6666666666667,0.01350134,0.01987185,6.8594934e-05,-8.358667198154661,-8.358667198154661,1.0
4640000,-0.4197042,1.5347564,1507.8,0.01214902,0.025397496,6.803303e-05,-5.642267054319381,-5.642267054319381,1.0
4650000,-0.3669006,1.5343469,394.0,None,None,None,-3.2282502404414117,-3.2282502404414117,1.0
4660000,-0.40903115,1.5339807,None,0.010365872,0.030660221,6.746093e-05,None,None,1.0
4670000,-0.4218266,1.5337313,1999.0,0.009094502,0.022664506,6.692333e-05,-9.996000528335571,-9.996000528335571,1.0
4680000,-0.3964143,1.533544,1423.6,0.010100593,0.02047935,6.640014e-05,-5.651500374078751,-5.651500374078751,1.0
4690000,-0.42505935,1.5332977,1081.0,0.00952647,0.030534388,6.5837485e-05,-5.4904288692133765,-5.4904288692133765,1.0
4700000,-0.5523671,1.5331274,825.3333333333334,0.035368502,0.040238358,6.5306645e-05,-4.3782730104232375,-4.3782730104232375,1.0
4710000,-0.6202238,1.5336591,1999.0,0.008205569,0.027841715,6.4788845e-05,-9.220222890377045,-9.220222890377045,1.0
4720000,-0.51269305,1.534109,1430.3333333333333,0.027851325,0.08180379,6.422874e-05,-6.264444854524401,-6.264444854524401,1.0
4730000,-0.56992066,1.5348635,742.0,0.011328924,0.02242508,6.36637e-05,-3.045333445072174,-3.045333445072174,1.0
4740000,-0.416989,1.5353253,1380.5,0.008872415,0.06569477,6.3095635e-05,-6.070667028427124,-6.070667028427124,1.0
4750000,-0.5110732,1.5358547,1315.6,0.029114574,0.05900376,6.257198e-05,-5.514333727955818,-5.514333727955818,1.0
4760000,-0.37715405,1.5359408,1307.0,0.021072766,0.025614256,6.2015795e-05,-2.0790001352628074,-2.0790001352628074,1.0
4770000,-0.3671819,1.5361304,26.0,None,None,None,-4.398833682139714,-4.398833682139714,1.0
4780000,-0.39744067,1.5361274,1352.3333333333333,0.017085033,0.023569163,6.148135e-05,-6.65455608897739,-6.65455608897739,1.0
4790000,-0.42856833,1.5364876,1999.0,0.0071628112,0.025367904,6.0949133e-05,-9.996000528335571,-9.996000528335571,1.0
4800000,-0.42730412,1.536653,1346.5,0.008092922,0.019186966,6.0425933e-05,-5.984750407437484,-5.984750407437484,1.0
4810000,-0.42388487,1.5363914,1999.0,0.012334617,0.03205509,5.9840637e-05,-9.663667360941568,-9.663667360941568,1.0
4820000,-0.40168494,1.5359151,1295.6,0.016232125,0.025523238,5.9325692e-05,-4.60125029583772,-4.60125029583772,1.0
4830000,-0.42442617,1.5358471,None,0.0102072675,0.017664604,5.8798578e-05,-8.999000698328018,-8.999000698328018,1.0
4840000,-0.40317935,1.5359925,1353.3333333333333,0.016805312,0.02047553,5.8268182e-05,-5.992222673363155,-5.992222673363155,1.0
4850000,-0.42386663,1.5358822,1103.2,0.014752625,0.027734566,5.774003e-05,-3.481583595275879,-3.481583595275879,1.0
4860000,-0.4445912,1.5352709,1700.5,0.0388433,0.02656824,5.7207388e-05,-8.225222713417477,-8.225222713417477,1.0
4870000,-0.44665432,1.535013,1833.6666666666667,0.015490745,0.019737154,5.663933e-05,-8.503667228751713,-8.503667228751713,1.0
4880000,-0.46440747,1.5345597,None,0.01994259,0.019069647,5.6101733e-05,None,None,1.0
4890000,-0.45663235,1.5344787,1439.0,0.0130250035,0.025450224,5.552333e-05,-5.540571766240256,-5.540571766240256,1.0
4900000,-0.44912803,1.5346802,484.0,0.016439999,0.020902425,5.5001026e-05,-3.0670002102851868,-3.0670002102851868,1.0
4910000,-0.44292882,1.5345473,1999.0,None,None,None,-9.999000787734985,-9.999000787734985,1.0
4920000,-0.39477634,1.5345082,1203.6,0.012776401,0.022376155,5.4470627e-05,-5.093357440084219,-5.093357440084219,1.0
4930000,-0.43205687,1.5347873,1043.25,0.006537167,0.022860777,5.395118e-05,-9.220556242598427,-9.220556242598427,1.0
4940000,-0.38111967,1.534857,1333.3333333333333,0.007615757,0.020224255,5.340865e-05,-3.7766001878927153,-3.7766001878927153,1.0
4950000,-0.4396688,1.5351874,None,0.00981067,0.024572603,5.2877785e-05,None,None,1.0
4960000,-0.41839933,1.535218,1490.0,0.009332773,0.021337992,5.236118e-05,-6.36841706186533,-6.36841706186533,1.0
4970000,-0.42182395,1.5351439,1303.25,0.0080195535,0.02393434,5.1835283e-05,-5.5195003760357695,-5.5195003760357695,1.0
4980000,-0.43147096,1.5351648,None,0.009327474,0.020855939,5.127744e-05,None,None,1.0
4990000,-0.40055847,1.5351218,1335.6666666666667,0.009197692,0.023195772,5.0745537e-05,-5.7921115217937365,-5.7921115217937365,1.0
5000000,-0.4315526,1.5350406,1314.0,0.008393257,0.019328672,5.019744e-05,-4.111000254750252,-4.111000254750252,1.0
5010000,-0.41504174,1.5350592,1999.0,0.008410581,0.02329249,4.967423e-05,-9.197000634670257,-9.197000634670257,1.0
5020000,-0.68209726,1.5352689,1342.5,0.014664635,0.05750497,4.9117596e-05,-6.547333672642708,-6.547333672642708,1.0
5030000,-0.47829166,1.5357295,1607.0,0.00568322,0.02567234,4.8601578e-05,-7.569933764139811,-7.569933764139811,1.0
5040000,-0.5289867,1.536058,1026.0,0.016213674,0.059145857,4.8064285e-05,-4.4658336490392685,-4.4658336490392685,1.0
5050000,-0.56666154,1.5363308,1155.5,None,None,None,-4.779000212748845,-4.779000212748845,1.0
5060000,-0.42858142,1.5364418,1370.0,0.012711121,0.055623036,4.7486934e-05,-5.912600377202034,-5.912600377202034,1.0
5070000,-0.45711318,1.5364518,1056.0,0.0178682,0.023177663,4.6971527e-05,-5.098375398665667,-5.098375398665667,1.0
5080000,-0.42353612,1.5364673,1010.5,0.009873806,0.03466727,4.6424022e-05,-4.388833651940028,-4.388833651940028,1.0
5090000,-0.44734627,1.5365332,1999.0,0.01346329,0.026225736,4.589019e-05,-8.997000594933828,-8.997000594933828,1.0
5100000,-0.44639185,1.5366554,1104.0,0.0072307223,0.026065195,4.5359793e-05,-5.021500195066134,-5.021500195066134,1.0
5110000,-0.4399115,1.5367035,1473.6,0.010127559,0.02432216,4.482955e-05,-6.196384980128362,-6.196384980128362,1.0
5120000,-0.39937842,1.5366591,768.6666666666666,0.0076256166,0.021503778,4.4306347e-05,-4.418636611916802,-4.418636611916802,1.0
5130000,-0.40611225,1.5365572,1999.0,0.010109255,0.028291639,4.3736796e-05,-9.163167208433151,-9.163167208433151,1.0
5140000,-0.4228345,1.5363697,1191.0,0.008846225,0.022819519,4.3165433e-05,-6.312571746962411,-6.312571746962411,1.0
5150000,-0.38580522,1.5363398,1341.75,0.0062490073,0.026289681,4.2605487e-05,-5.601000365885821,-5.601000365885821,1.0
5160000,-0.41005105,1.5362881,672.0,0.013328733,0.028217914,4.20706e-05,-3.905333533883095,-3.905333533883095,1.0
5170000,-0.3657486,1.5361735,1000.5,0.009786687,0.016604546,4.1539748e-05,-4.1721669640392065,-4.1721669640392065,1.0
5180000,-0.4119091,1.5361907,1019.6666666666666,0.011205194,0.024974117,4.1003652e-05,-4.2124446133772535,-4.2124446133772535,1.0
5190000,-0.42152724,1.5363463,1999.0,None,None,None,-8.997800636291505,-8.997800636291505,1.0
5200000,-0.4210439,1.536461,1090.5,0.009110742,0.022503585,4.0480427e-05,-5.818857525076185,-5.818857525076185,1.0
5210000,-0.4292884,1.5365124,1503.0,0.008359809,0.023369752,3.992258e-05,-6.383091322400353,-6.383091322400353,1.0
5220000,-0.41079828,1.5365545,1014.0,0.012815317,0.017935673,3.940418e-05,-4.9191431019987375,-4.9191431019987375,1.0
5230000,-0.39717203,1.5365851,918.0,0.0043939245,0.027742693,3.88765e-05,-3.702778019424942,-3.702778019424942,1.0
5240000,-0.4219882,1.5365794,1077.5,0.016202733,0.026010323,3.832583e-05,-4.223333651820819,-4.223333651820819,1.0
5250000,-0.43352294,1.5365024,1079.0,0.009024238,0.029250124,3.779543e-05,-4.899000371495883,-4.899000371495883,1.0
5260000,-0.4325324,1.5364486,1852.3333333333333,0.007736787,0.026426608,3.7248246e-05,-8.59833399951458,-8.59833399951458,1.0
5270000,-0.41165343,1.5360862,736.0,0.006980272,0.02528072,3.672145e-05,-3.015666881783141,-3.015666881783141,1.0
5280000,-0.42066374,1.5359485,1619.0,0.012063705,0.026472826,3.6139583e-05,-6.432333727677663,-6.432333727677663,1.0
5290000,-0.6031287,1.5355748,None,0.009235016,0.023483332,3.5602003e-05,None,None,1.0
5300000,-0.44925985,1.5354474,1933.6,0.007690593,0.02713426,3.5072637e-05,-8.802933887640636,-8.802933887640636,1.0
5310000,-0.6344373,1.5354632,979.0,0.020285701,0.12161197,3.4509532e-05,0.15300006667772928,0.15300006667772928,1.0
5320000,-0.43407166,1.5358503,1057.5,None,None,None,-5.621111505561405,-5.621111505561405,1.0
5330000,-0.8413536,1.53612,1375.75,0.02396528,0.02094828,3.392349e-05,-5.779273119839755,-5.779273119839755,1.0
5340000,-0.66653234,1.5361755,1691.0,0.07276147,0.063794486,3.3404638e-05,-8.11130051612854,-8.11130051612854,1.0
5350000,-0.3956449,1.5359555,811.3333333333334,0.031057548,0.032025073,3.288085e-05,-3.392333620124393,-3.392333620124393,1.0
5360000,-0.3958737,1.5356563,1149.0,0.015875448,0.024172565,3.235449e-05,-4.247500206033389,-4.247500206033389,1.0
5370000,-0.39987397,1.5356241,1779.0,0.012290891,0.022273835,3.1819294e-05,-7.2303338547547655,-7.2303338547547655,1.0
5380000,-0.425557,1.5356923,None,0.014296962,0.026596196,3.128169e-05,None,None,1.0
5390000,-0.39329934,1.5357212,1198.0,0.010297074,0.02891106,3.0752046e-05,-5.215222597122192,-5.215222597122192,1.0
5400000,-0.3629305,1.5356146,1149.4285714285713,0.011444594,0.023690393,3.0219695e-05,-4.987666998945532,-4.987666998945532,1.0
5410000,-0.50119126,1.5355192,1999.0,0.009847242,0.027174544,2.969499e-05,-8.665667335192362,-8.665667335192362,1.0
5420000,-0.5919079,1.5353951,1999.0,0.027059477,0.024551546,2.9157385e-05,-9.496500561634699,-9.496500561634699,1.0
5430000,-0.70190644,1.535225,1999.0,0.009705859,0.023897247,2.8641405e-05,-9.999000787734985,-9.999000787734985,1.0
5440000,-0.38732696,1.5352437,1337.6666666666667,0.016620805,0.081276074,2.8115797e-05,-5.912889248794979,-5.912889248794979,1.0
5450000,-0.6492859,1.5355234,None,0.011672245,0.08375573,2.7578195e-05,None,None,1.0
5460000,-0.44395253,1.5356984,1451.5,0.012065088,0.027636152,2.70478e-05,-5.236555920706855,-5.236555920706855,1.0
5470000,-0.6244938,1.5356925,1505.0,None,None,None,-7.2212004671494165,-7.2212004671494165,1.0
5480000,-0.40054226,1.5354823,804.3333333333334,0.010191839,0.024402667,2.6494286e-05,-2.277875140309334,-2.277875140309334,1.0
5490000,-0.39715576,1.5355333,905.0,0.016246764,0.024111573,2.5978294e-05,-4.2556156137814884,-4.2556156137814884,1.0
5500000,-0.41644663,1.5355511,1999.0,0.015097322,0.020461274,2.54347e-05,-8.831334009766579,-8.831334009766579,1.0
5510000,-0.40094605,1.5355808,978.0,0.013393995,0.016984373,2.4911486e-05,-4.004444715049532,-4.004444715049532,1.0
5520000,-0.40673968,1.5356632,679.0,0.008095218,0.013697968,2.439414e-05,-2.729333450396856,-2.729333450396856,1.0
5530000,-0.41348246,1.5357394,1066.5,0.010883033,0.023342324,2.3811548e-05,-4.688454885374416,-4.688454885374416,1.0
5540000,-0.41579252,1.5357915,1999.0,0.0072901836,0.024107922,2.3267647e-05,-4.221500277519226,-4.221500277519226,1.0
5550000,-0.39839098,1.5358562,1396.6666666666667,0.009088379,0.02817796,2.2744434e-05,-6.286400344967842,-6.286400344967842,1.0
5560000,-0.41089436,1.5358677,1334.3333333333333,0.006718195,0.020140234,2.2198594e-05,-6.206500396877527,-6.206500396877527,1.0
5570000,-0.37467685,1.5359981,745.6,0.00893462,0.025454093,2.166505e-05,-2.6643335004647573,-2.6643335004647573,1.0
5580000,-0.39168245,1.5359985,935.8,0.012467611,0.026315685,2.1108242e-05,-3.681600290040175,-3.681600290040175,1.0
5590000,-0.40954122,1.5359833,1999.0,0.014114043,0.025516441,2.0559242e-05,-8.996000508467356,-8.996000508467356,1.0
5600000,-0.38905746,1.5359404,1129.0,None,None,None,-4.7581114239162865,-4.7581114239162865,1.0
5610000,-0.41447785,1.5358593,1121.5,0.0076028397,0.023536224,1.9973952e-05,-4.942333626250426,-4.942333626250426,1.0
5620000,-0.40107837,1.535673,None,0.01065411,0.02753366,1.945405e-05,None,None,1.0
5630000,-0.43642092,1.535695,1999.0,0.011275834,0.026459938,1.8916446e-05,-9.330333987871805,-9.330333987871805,1.0
5640000,-0.43428427,1.535751,1957.5,0.0050613657,0.024415338,1.838605e-05,-8.290500536561012,-8.290500536561012,1.0
5650000,-0.36251444,1.5358125,1336.6666666666667,0.0056215515,0.020494943,1.780569e-05,-6.019833772960636,-6.019833772960636,1.0
5660000,-0.42299443,1.535923,567.5,0.00610048,0.024579853,1.7285789e-05,-1.1323333779970806,-1.1323333779970806,1.0
5670000,-0.40442204,1.5359173,1602.0,0.010678453,0.023820944,1.670289e-05,-5.345750261098146,-5.345750261098146,1.0
5680000,-0.40372655,1.535864,1603.6,0.013850438,0.018095287,1.6187947e-05,-6.948000414030893,-6.948000414030893,1.0
5690000,-0.39802107,1.5358402,275.0,0.01262402,0.01724995,1.5619904e-05,-4.425800228118897,-4.425800228118897,1.0
5700000,-0.36265683,1.5358361,698.0,0.011775284,0.022013545,1.5074949e-05,-2.4920001460446253,-2.4920001460446253,1.0
5710000,-0.4280925,1.5358027,1699.0,None,None,None,-7.331333776315053,-7.331333776315053,1.0
5720000,-0.421601,1.5358113,1862.5,0.010818555,0.023463177,1.4488138e-05,-8.314500530560812,-8.314500530560812,1.0
5730000,-0.35651982,1.5357438,532.0,0.007879998,0.02710608,1.3929094e-05,-1.6640001436074574,-1.6640001436074574,1.0
5740000,-0.42075017,1.5357164,1515.75,0.015882803,0.023981709,1.3388343e-05,-6.1090004377894935,-6.1090004377894935,1.0
5750000,-0.41884804,1.5357304,None,0.0048393467,0.024560122,1.28622905e-05,-8.999000698328018,-8.999000698328018,1.0
5760000,-0.7259554,1.5357758,1999.0,0.005011302,0.027317595,1.2339097e-05,-9.332334051529566,-9.332334051529566,1.0
5770000,-0.3854171,1.5357054,1514.8,0.02202556,0.030734487,1.1806308e-05,-6.643467100461324,-6.643467100461324,1.0
5780000,-0.63242406,1.5355865,1275.6666666666667,0.011888053,0.024118068,1.1279052e-05,-4.9556669890880585,-4.9556669890880585,1.0
5790000,-0.38897017,1.5355184,1057.5,0.016705012,0.025749123,1.07638e-05,-3.920143050806863,-3.920143050806863,1.0
5800000,-0.5776802,1.535539,None,0.014562268,0.023193466,1.0233403e-05,-9.997000694274902,-9.997000694274902,1.0
5810000,-0.55844504,1.5355513,1999.0,0.009441801,0.024480645,9.695799e-06,-9.397200536727905,-9.397200536727905,1.0
5820000,-0.3971769,1.5355428,853.25,0.008424229,0.020227013,9.163739e-06,-4.694000399112701,-4.694000399112701,1.0
5830000,-0.3954811,1.535452,1239.0,0.010635699,0.024527775,8.609791e-06,-4.444600305954615,-4.444600305954615,1.0
5840000,-0.40975502,1.5354254,1669.0,0.0084499605,0.018419882,8.058849e-06,-6.910111639234755,-6.910111639234755,1.0
5850000,-0.39027825,1.5353941,1076.0,0.010174734,0.021356422,7.505349e-06,-4.8825003653764725,-4.8825003653764725,1.0
5860000,-0.40635753,1.5353665,921.3333333333334,None,None,None,-5.122166934733589,-5.122166934733589,1.0
5870000,-0.4242831,1.5353655,753.0,0.012839173,0.024219396,6.943892e-06,-3.4326669176419577,-3.4326669176419577,1.0
5880000,-0.45591325,1.5353767,None,0.008227466,0.014836846,6.370005e-06,None,None,1.0
5890000,-0.41993502,1.5354115,1893.3333333333333,0.004825984,0.018935958,5.8324026e-06,-8.357889387342665,-8.357889387342665,1.0
5900000,-0.4322889,1.5354348,1160.8,0.007360198,0.019031297,5.282494e-06,-5.9935004487633705,-5.9935004487633705,1.0
5910000,-0.36441666,1.5354357,698.0,0.010524039,0.017454345,4.7095036e-06,-2.385500102614363,-2.385500102614363,1.0
5920000,-0.43098274,1.5354397,1999.0,0.009829473,0.025563244,4.192445e-06,-9.497500628232956,-9.497500628232956,1.0
5930000,-0.40417948,1.53544,1335.6666666666667,0.011287484,0.026820837,3.6677518e-06,-6.013667075998253,-6.013667075998253,1.0
5940000,-0.38544202,1.5354338,1093.3333333333333,0.006892848,0.032995544,3.1373545e-06,-4.357889144784874,-4.357889144784874,1.0
5950000,-0.42753005,1.5354292,None,0.010680436,0.029473744,2.5608938e-06,None,None,1.0
5960000,-0.3602584,1.5354403,1001.0,0.011274634,0.02227927,2.0304956e-06,-4.174167026455204,-4.174167026455204,1.0
5970000,-0.429974,1.5354542,1971.3333333333333,0.0061240406,0.021493476,1.5066968e-06,-9.331334044535955,-9.331334044535955,1.0
5980000,-0.4081823,1.5354582,1999.0,None,None,None,-8.636444985866547,-8.636444985866547,1.0
5990000,-0.37043604,1.5354549,818.4,0.012473449,0.02351016,9.2635594e-07,-3.7608669261137644,-3.7608669261137644,1.0
6000000,-0.38725716,1.5354569,1079.6,0.01194625,0.01910135,3.88591e-07,-4.3339336037635805,-4.3339336037635805,1.0
