Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
6290000,0.78164357,-10.107227,952.5454545454545,-113.47999399358577,-113.47999399358577,1.0
6300000,0.7820913,-10.1198635,999.0,-99.9399938583374,-99.9399938583374,1.0
6310000,0.7823404,-10.747943,962.2,-106.27599387168884,-106.27599387168884,1.0
6320000,0.78196675,-10.155877,859.9166666666666,-102.7333277463913,-102.7333277463913,1.0
6330000,0.78193855,-10.238606,947.5454545454545,-99.99999403953552,-99.99999403953552,1.0
6340000,0.7810376,-12.111136,911.7,-114.1545396718112,-114.1545396718112,1.0
6350000,0.78047127,-10.0149975,920.7272727272727,-101.12908493388782,-101.12908493388782,1.0
6360000,0.7801484,-10.0755825,883.4166666666666,-105.0533276796341,-105.0533276796341,1.0
6370000,0.77805334,-10.1818905,999.0,-99.97999382019043,-99.97999382019043,1.0
6380000,0.7762112,-10.003111,999.0,-99.97999382019043,-99.97999382019043,1.0
6390000,0.7750491,-10.0118685,976.5,-107.74999387264252,-107.74999387264252,1.0
6400000,0.77381366,-10.053666,997.1,-109.79999415874481,-109.79999415874481,1.0
6410000,0.7737365,-10.3430605,836.5,-108.67999454339345,-108.67999454339345,1.0
6420000,0.7734033,-10.173834,877.0909090909091,-105.94544939561324,-105.94544939561324,1.0
6430000,0.7731448,-11.28996,855.9166666666666,-110.63999386628468,-110.63999386628468,1.0
6440000,0.7727536,-11.020757,999.0,-99.95999383926392,-99.95999383926392,1.0
6450000,0.77159023,-10.061142,999.0,-99.95999383926392,-99.95999383926392,1.0
6460000,0.77087003,-10.143811,999.0,-99.95999383926392,-99.95999383926392,1.0
6470000,0.7702879,-10.080356,999.0,-99.95999383926392,-99.95999383926392,1.0
6480000,0.76987827,-10.428407,990.9,-109.18999364376069,-109.18999364376069,1.0
6490000,0.7703951,-10.278393,999.0,-99.89999403953553,-99.89999403953553,1.0
6500000,0.77077216,-10.049897,935.5454545454545,-102.71817627820101,-102.71817627820101,1.0
6510000,0.7708515,-10.038121,999.0,-99.83999385833741,-99.83999385833741,1.0
6520000,0.76992434,-10.164003,999.0,-99.9399938583374,-99.9399938583374,1.0
6530000,0.7680202,-10.680372,994.2,-109.47799367904663,-109.47799367904663,1.0
6540000,0.7667266,-11.095879,999.0,-99.95999383926392,-99.95999383926392,1.0
6550000,0.76527035,-10.117635,999.0,-99.97799382209777,-99.97799382209777,1.0
6560000,0.76417565,-10.3740635,999.0,-99.97999382019043,-99.97999382019043,1.0
6570000,0.7636195,-10.379008,903.8181818181819,-108.53090342608365,-108.53090342608365,1.0
6580000,0.7642378,-10.342379,999.0,-99.95999383926392,-99.95999383926392,1.0
6590000,0.7640965,-9.947008,999.0,-99.85999383926392,-99.85999383926392,1.0
6600000,0.762663,-10.115205,999.0,-99.95999383926392,-99.95999383926392,1.0
6610000,0.7610477,-10.426715,999.0,-99.95999383926392,-99.95999383926392,1.0
6620000,0.75959647,-10.607329,887.0909090909091,-116.06363094936718,-116.06363094936718,1.0
6630000,0.7590032,-10.020219,999.0,-99.97999382019043,-99.97999382019043,1.0
6640000,0.7591089,-10.191726,933.3636363636364,-102.50363055142489,-102.50363055142489,1.0
6650000,0.75905854,-10.099637,973.6,-107.41199398040771,-107.41199398040771,1.0
6660000,0.7590056,-11.112375,999.0,-99.95999383926392,-99.95999383926392,1.0
6670000,0.7587753,-10.526337,930.9090909090909,-102.22726631164551,-102.22726631164551,1.0
6680000,0.75793326,-10.724003,914.6363636363636,-100.61090295965022,-100.61090295965022,1.0
6690000,0.7568719,-9.987352,999.0,-99.85999383926392,-99.85999383926392,1.0
6700000,0.75607216,-10.332805,929.9,-103.02199368476867,-103.02199368476867,1.0
6710000,0.7554485,-10.09989,999.0,-99.91999387741089,-99.91999387741089,1.0
6720000,0.7542436,-10.099438,999.0,-99.91999387741089,-99.91999387741089,1.0
6730000,0.7537292,-10.1812935,918.0,-100.91635834087025,-100.91635834087025,1.0
6740000,0.75336003,-10.060053,999.0,-99.97999382019043,-99.97999382019043,1.0
6750000,0.7518508,-10.592738,955.0,-104.5890852321278,-104.5890852321278,1.0
6760000,0.7509572,-10.369573,999.0,-99.99999403953552,-99.99999403953552,1.0
6770000,0.7498511,-11.639652,999.0,-99.89999403953553,-99.89999403953553,1.0
6780000,0.7481802,-10.049658,999.0,-99.99999403953552,-99.99999403953552,1.0
6790000,0.74807686,-10.8923235,818.5,-106.84166151285172,-106.84166151285172,1.0
6800000,0.74781036,-10.522352,923.0909090909091,-101.49272142757069,-101.49272142757069,1.0
6810000,0.74733233,-11.28052,919.1818181818181,-110.16726671565662,-110.16726671565662,1.0
6820000,0.74745464,-10.030367,999.0,-99.95999383926392,-99.95999383926392,1.0
6830000,0.74794114,-9.965004,999.0,-99.95999383926392,-99.95999383926392,1.0
6840000,0.74727213,-10.11787,965.2,-116.59599413871766,-116.59599413871766,1.0
6850000,0.74561816,-10.282398,948.4,-114.92399442195892,-114.92399442195892,1.0
6860000,0.7440903,-10.154745,999.0,-99.99999403953552,-99.99999403953552,1.0
6870000,0.7424981,-10.027919,999.0,-99.99999403953552,-99.99999403953552,1.0
6880000,0.74274427,-10.013697,999.0,-99.89999403953553,-99.89999403953553,1.0
6890000,0.7434337,-9.986674,908.1818181818181,-90.89635818824172,-90.89635818824172,1.0
6900000,0.7432232,-10.039349,999.0,-99.91999387741089,-99.91999387741089,1.0
6910000,0.74278617,-10.05562,971.0909090909091,-106.25635719299316,-106.25635719299316,1.0
6920000,0.7417179,-10.274853,888.2727272727273,-107.07272139462557,-107.07272139462557,1.0
6930000,0.74106586,-10.093544,999.0,-99.97999382019043,-99.97999382019043,1.0
6940000,0.7418544,-10.06282,999.0,-99.97999382019043,-99.97999382019043,1.0
6950000,0.7415118,-10.49853,963.9,-106.4559940814972,-106.4559940814972,1.0
6960000,0.7399965,-10.8391905,999.0,-99.91999387741089,-99.91999387741089,1.0
6970000,0.73869723,-10.188469,949.3636363636364,-104.05090336366133,-104.05090336366133,1.0
6980000,0.73755497,-9.976916,999.0,-99.9399938583374,-99.9399938583374,1.0
6990000,0.7369879,-9.87139,999.0,-99.83999385833741,-99.83999385833741,1.0
7000000,0.7370797,-10.454275,909.3636363636364,-100.07817667180842,-100.07817667180842,1.0
7010000,0.73643947,-10.19083,971.2,-107.08399348258972,-107.08399348258972,1.0
7020000,0.7362089,-10.149606,982.9,-108.33799347877502,-108.33799347877502,1.0
7030000,0.7366633,-10.491417,964.4545454545455,-105.56181266091086,-105.56181266091086,1.0
7040000,0.7363624,-9.968603,999.0,-99.9399938583374,-99.9399938583374,1.0
7050000,0.7354123,-10.592094,999.0,-99.94999384880066,-99.94999384880066,1.0
7060000,0.7335083,-10.06219,999.0,-99.85999383926392,-99.85999383926392,1.0
7070000,0.7308749,-10.255072,999.0,-99.95999383926392,-99.95999383926392,1.0
7080000,0.7288466,-10.08242,999.0,-99.95999383926392,-99.95999383926392,1.0
7090000,0.7271241,-10.763266,999.0,-99.75999383926391,-99.75999383926391,1.0
7100000,0.7260394,-10.073514,999.0,-99.95999383926392,-99.95999383926392,1.0
7110000,0.72576517,-10.1231785,999.0,-99.95999383926392,-99.95999383926392,1.0
7120000,0.7260272,-10.514627,966.5,-106.69399390220642,-106.69399390220642,1.0
7130000,0.72676104,-9.983797,999.0,-99.8199938774109,-99.8199938774109,1.0
7140000,0.7272752,-9.991809,936.2727272727273,-93.46544876965609,-93.46544876965609,1.0
7150000,0.7275885,-10.026602,999.0,-99.91999387741089,-99.91999387741089,1.0
7160000,0.72790265,-9.997935,996.5,-109.6099937915802,-109.6099937915802,1.0
7170000,0.7274868,-10.358345,994.6,-109.41399416923522,-109.41399416923522,1.0
7180000,0.7270564,-10.362933,895.0,-107.75817593661222,-107.75817593661222,1.0
7190000,0.72666156,-11.025312,999.0,-99.85999383926392,-99.85999383926392,1.0
7200000,0.72542584,-10.849607,939.4,-113.89999332427979,-113.89999332427979,1.0
7210000,0.72598267,-10.885166,994.8181818181819,-108.61817515980114,-108.61817515980114,1.0
7220000,0.72635204,-11.326787,979.0,-107.94399480819702,-107.94399480819702,1.0
7230000,0.72576326,-11.110873,960.1,-106.10999429225922,-106.10999429225922,1.0
7240000,0.72477454,-10.221753,999.0,-99.99999403953552,-99.99999403953552,1.0
7250000,0.722224,-10.140289,999.0,-99.99999403953552,-99.99999403953552,1.0
7260000,0.72169805,-10.723488,876.0,-121.01166146993637,-121.01166146993637,1.0
7270000,0.72073406,-10.357076,912.6,-101.19999418258666,-101.19999418258666,1.0
7280000,0.7205369,-10.23102,999.0,-99.9399938583374,-99.9399938583374,1.0
7290000,0.7211098,-10.5055065,854.0833333333334,-110.46666111548741,-110.46666111548741,1.0
7300000,0.7201149,-10.285833,900.0,-108.24363045258956,-108.24363045258956,1.0
7310000,0.7190013,-10.167283,926.5454545454545,-101.7890853881836,-101.7890853881836,1.0
7320000,0.7180914,-11.305149,999.0,-99.97999382019043,-99.97999382019043,1.0
7330000,0.71649677,-10.731025,999.0,-99.97999382019043,-99.97999382019043,1.0
7340000,0.7156612,-10.274391,889.8181818181819,-107.15453962846236,-107.15453962846236,1.0
7350000,0.71592844,-10.023805,999.0,-99.99999403953552,-99.99999403953552,1.0
7360000,0.71672916,-10.0888815,979.7,-107.95799379348755,-107.95799379348755,1.0
7370000,0.71637386,-10.339723,963.0909090909091,-105.42726681449197,-105.42726681449197,1.0
7380000,0.714528,-10.170008,999.0,-99.9359938621521,-99.9359938621521,1.0
7390000,0.71262693,-10.094998,999.0,-99.9399938583374,-99.9399938583374,1.0
